[DEBUG] 2021-02-28 20:15:11.862 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-28 20:15:11.868 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-28 20:15:11.872 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-28 20:15:11.952 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-28 20:15:11.956 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-28 20:15:12.202 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-28 20:15:12.564 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-28 20:15:12.583 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-28 20:15:12.584 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-28 20:15:12.603 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-28 20:15:12.642 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:15:12.642 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:15:12.642 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-28 20:15:12.643 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@37b72ea
[DEBUG] 2021-02-28 20:15:12.643 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3162743f
[DEBUG] 2021-02-28 20:15:12.644 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e92466a
[DEBUG] 2021-02-28 20:15:12.645 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-28 20:15:12.645 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-28 20:15:12.645 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5e1218b4
