[DEBUG] 2021-02-28 20:13:54.400 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-28 20:13:54.407 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-28 20:13:54.411 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-28 20:13:54.506 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-28 20:13:54.508 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-28 20:13:54.770 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-28 20:13:55.122 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-28 20:13:55.144 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-28 20:13:55.145 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-28 20:13:55.168 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-28 20:13:55.202 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:13:55.203 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:13:55.203 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:13:55.203 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3047254d
[DEBUG] 2021-02-28 20:13:55.204 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6f0cb5a1
[DEBUG] 2021-02-28 20:13:55.204 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6f7e336b
[DEBUG] 2021-02-28 20:13:55.205 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:13:55.206 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:13:55.206 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:13:55.206 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2a9bc08f
[DEBUG] 2021-02-28 20:13:55.207 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2a9bc08f
[DEBUG] 2021-02-28 20:13:55.207 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@2a9bc08f
[DEBUG] 2021-02-28 20:13:55.208 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@77cb9cd1
[DEBUG] 2021-02-28 20:13:55.208 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@77cb9cd1
[DEBUG] 2021-02-28 20:13:55.208 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@77cb9cd1
[DEBUG] 2021-02-28 20:13:55.209 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4e61e4c2
[DEBUG] 2021-02-28 20:13:55.210 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4e61e4c2
[DEBUG] 2021-02-28 20:13:55.210 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4e61e4c2
[DEBUG] 2021-02-28 20:13:55.211 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4647881c
[DEBUG] 2021-02-28 20:13:55.211 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@4647881c
[DEBUG] 2021-02-28 20:13:55.212 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@4647881c
[DEBUG] 2021-02-28 20:13:55.213 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@453d496b
[DEBUG] 2021-02-28 20:13:55.213 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@453d496b
[DEBUG] 2021-02-28 20:13:55.213 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@453d496b
[DEBUG] 2021-02-28 20:13:55.214 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2a1debfa
[DEBUG] 2021-02-28 20:13:55.214 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@2a1debfa
[DEBUG] 2021-02-28 20:13:55.215 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@2a1debfa
[DEBUG] 2021-02-28 20:13:55.215 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@b8e246c
[DEBUG] 2021-02-28 20:13:55.216 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@b8e246c
[DEBUG] 2021-02-28 20:13:55.217 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@47ec7422
[DEBUG] 2021-02-28 20:13:55.217 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@47ec7422
[DEBUG] 2021-02-28 20:13:55.218 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@64c4c01
[DEBUG] 2021-02-28 20:13:55.218 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@64c4c01
[DEBUG] 2021-02-28 20:13:55.219 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@a20b94b
[DEBUG] 2021-02-28 20:13:55.219 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@33b082c5
[DEBUG] 2021-02-28 20:13:55.220 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@14379273
[DEBUG] 2021-02-28 20:13:55.221 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@14379273
[DEBUG] 2021-02-28 20:13:55.221 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@2257fadf
[DEBUG] 2021-02-28 20:13:55.222 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@2257fadf
[DEBUG] 2021-02-28 20:13:55.230 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@7ce4de34
[DEBUG] 2021-02-28 20:13:55.230 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7ce4de34
[DEBUG] 2021-02-28 20:13:55.232 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@acf859d
[DEBUG] 2021-02-28 20:13:55.232 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@acf859d
[DEBUG] 2021-02-28 20:13:55.234 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@6972c30a
[DEBUG] 2021-02-28 20:13:55.234 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@6972c30a
[DEBUG] 2021-02-28 20:13:55.235 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@5109e8cf
[DEBUG] 2021-02-28 20:13:55.235 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@5109e8cf
[DEBUG] 2021-02-28 20:13:55.237 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@2d000e80
[DEBUG] 2021-02-28 20:13:55.237 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@2d000e80
[DEBUG] 2021-02-28 20:13:55.239 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@48284d0e
[DEBUG] 2021-02-28 20:13:55.239 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@48284d0e
[DEBUG] 2021-02-28 20:13:55.242 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@58496dc
[DEBUG] 2021-02-28 20:13:55.242 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@58496dc
[DEBUG] 2021-02-28 20:13:55.244 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@6eb82908
[DEBUG] 2021-02-28 20:13:55.244 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@6eb82908
[DEBUG] 2021-02-28 20:13:55.245 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@dc7b462
[DEBUG] 2021-02-28 20:13:55.245 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@dc7b462
[DEBUG] 2021-02-28 20:13:55.247 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@692fd26
[DEBUG] 2021-02-28 20:13:55.248 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@692fd26
[DEBUG] 2021-02-28 20:13:55.248 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@692fd26
[DEBUG] 2021-02-28 20:13:55.250 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@76c548f
[DEBUG] 2021-02-28 20:13:55.251 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@61e3cf4d
[DEBUG] 2021-02-28 20:13:55.252 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@61e3cf4d
[DEBUG] 2021-02-28 20:13:55.252 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@61e3cf4d
