[DEBUG] 2021-02-21 15:39:15.289 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-21 15:39:15.296 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-21 15:39:15.306 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-21 15:39:15.461 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-21 15:39:15.464 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-21 15:39:15.831 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-21 15:39:16.288 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-21 15:39:16.319 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-21 15:39:16.320 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-21 15:39:16.341 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-21 15:39:16.380 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@61c76850
[DEBUG] 2021-02-21 15:39:16.380 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@61c76850
[DEBUG] 2021-02-21 15:39:16.380 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@61c76850
[DEBUG] 2021-02-21 15:39:16.381 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@121c54fa
[DEBUG] 2021-02-21 15:39:16.381 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@5dbf5634
[DEBUG] 2021-02-21 15:39:16.382 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6ed06f69
[DEBUG] 2021-02-21 15:39:16.383 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5a6482a9
[DEBUG] 2021-02-21 15:39:16.383 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5a6482a9
[DEBUG] 2021-02-21 15:39:16.383 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5a6482a9
[DEBUG] 2021-02-21 15:39:16.384 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@65fd6708
[DEBUG] 2021-02-21 15:39:16.384 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@65fd6708
[DEBUG] 2021-02-21 15:39:16.384 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@65fd6708
[DEBUG] 2021-02-21 15:39:16.386 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@b967222
[DEBUG] 2021-02-21 15:39:16.386 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@b967222
[DEBUG] 2021-02-21 15:39:16.386 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@b967222
[DEBUG] 2021-02-21 15:39:16.387 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@796065aa
[DEBUG] 2021-02-21 15:39:16.387 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@796065aa
