[DEBUG] 2021-02-25 10:26:21.687 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-25 10:26:21.703 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-25 10:26:21.727 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-25 10:26:21.940 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-25 10:26:21.944 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-25 10:26:22.513 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-25 10:26:23.201 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-25 10:26:23.268 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-25 10:26:23.272 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-25 10:26:23.335 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-25 10:26:23.457 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-25 10:26:23.457 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-25 10:26:23.457 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@42b21d99
[DEBUG] 2021-02-25 10:26:23.459 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@37b72ea
[DEBUG] 2021-02-25 10:26:23.460 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3162743f
[DEBUG] 2021-02-25 10:26:23.461 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@4e92466a
[DEBUG] 2021-02-25 10:26:23.465 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-25 10:26:23.466 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-25 10:26:23.466 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@5e1218b4
[DEBUG] 2021-02-25 10:26:23.469 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-25 10:26:23.469 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-25 10:26:23.469 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@7428de63
[DEBUG] 2021-02-25 10:26:23.472 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-25 10:26:23.473 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-25 10:26:23.474 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@50f40653
[DEBUG] 2021-02-25 10:26:23.478 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-25 10:26:23.478 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-25 10:26:23.478 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@971e903
[DEBUG] 2021-02-25 10:26:23.483 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-25 10:26:23.483 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-25 10:26:23.483 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@c6a6c1d
[DEBUG] 2021-02-25 10:26:23.487 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6e0cff20
[DEBUG] 2021-02-25 10:26:23.488 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@6e0cff20
[DEBUG] 2021-02-25 10:26:23.488 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@6e0cff20
[DEBUG] 2021-02-25 10:26:23.490 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@66bacdbc
[DEBUG] 2021-02-25 10:26:23.491 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@66bacdbc
[DEBUG] 2021-02-25 10:26:23.491 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@66bacdbc
[DEBUG] 2021-02-25 10:26:23.493 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@44de94c3
[DEBUG] 2021-02-25 10:26:23.493 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@44de94c3
[DEBUG] 2021-02-25 10:26:23.494 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@1f387978
[DEBUG] 2021-02-25 10:26:23.494 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@1f387978
[DEBUG] 2021-02-25 10:26:23.497 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@48535004
[DEBUG] 2021-02-25 10:26:23.497 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@48535004
[DEBUG] 2021-02-25 10:26:23.498 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@79d743e6
[DEBUG] 2021-02-25 10:26:23.499 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@592238c5
[DEBUG] 2021-02-25 10:26:23.502 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@16073fa8
[DEBUG] 2021-02-25 10:26:23.502 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@16073fa8
[DEBUG] 2021-02-25 10:26:23.503 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@7918c7f8
[DEBUG] 2021-02-25 10:26:23.503 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@7918c7f8
