[DEBUG] 2021-02-28 20:47:34.326 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-28 20:47:34.341 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-28 20:47:34.365 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-28 20:47:34.613 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-28 20:47:34.616 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-28 20:47:35.113 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-28 20:47:35.672 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-28 20:47:35.722 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-28 20:47:35.725 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-28 20:47:35.786 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-28 20:47:35.917 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:47:35.917 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:47:35.917 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7d37f1c
[DEBUG] 2021-02-28 20:47:35.919 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@3047254d
[DEBUG] 2021-02-28 20:47:35.920 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6f0cb5a1
[DEBUG] 2021-02-28 20:47:35.923 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@6f7e336b
[DEBUG] 2021-02-28 20:47:35.928 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:47:35.928 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:47:35.928 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@63fdffcd
[DEBUG] 2021-02-28 20:47:35.932 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@2a9bc08f
[DEBUG] 2021-02-28 20:47:35.932 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@2a9bc08f
