[DEBUG] 2021-02-21 15:20:33.042 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-02-21 15:20:33.056 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-02-21 15:20:33.064 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-02-21 15:20:33.222 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-02-21 15:20:33.226 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-02-21 15:20:33.693 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-02-21 15:20:34.218 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-02-21 15:20:34.249 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-02-21 15:20:34.251 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-02-21 15:20:34.279 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-02-21 15:20:34.337 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@31da6b2e
[DEBUG] 2021-02-21 15:20:34.337 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@31da6b2e
[DEBUG] 2021-02-21 15:20:34.337 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@31da6b2e
[DEBUG] 2021-02-21 15:20:34.338 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@48c3205a
[DEBUG] 2021-02-21 15:20:34.338 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2d746ce4
[DEBUG] 2021-02-21 15:20:34.339 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@49798e84
[DEBUG] 2021-02-21 15:20:34.340 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@67403656
[DEBUG] 2021-02-21 15:20:34.340 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@67403656
[DEBUG] 2021-02-21 15:20:34.340 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@67403656
[DEBUG] 2021-02-21 15:20:34.341 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@77b9d0c7
[DEBUG] 2021-02-21 15:20:34.342 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@77b9d0c7
[DEBUG] 2021-02-21 15:20:34.342 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@77b9d0c7
[DEBUG] 2021-02-21 15:20:34.344 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@6a2eea2a
[DEBUG] 2021-02-21 15:20:34.345 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@6a2eea2a
[DEBUG] 2021-02-21 15:20:34.345 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@6a2eea2a
[DEBUG] 2021-02-21 15:20:34.347 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@6b760460
[DEBUG] 2021-02-21 15:20:34.347 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@6b760460
[DEBUG] 2021-02-21 15:20:34.347 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@6b760460
[DEBUG] 2021-02-21 15:20:34.349 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3b7b05a8
[DEBUG] 2021-02-21 15:20:34.349 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3b7b05a8
[DEBUG] 2021-02-21 15:20:34.349 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3b7b05a8
[DEBUG] 2021-02-21 15:20:34.350 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4567e53d
[DEBUG] 2021-02-21 15:20:34.351 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@4567e53d
[DEBUG] 2021-02-21 15:20:34.351 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@4567e53d
[DEBUG] 2021-02-21 15:20:34.352 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@66ec9390
[DEBUG] 2021-02-21 15:20:34.352 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@66ec9390
[DEBUG] 2021-02-21 15:20:34.353 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@66ec9390
